id,@id,geometry,lat_lon,centroid
way/1061112938,way/1061112938,"POLYGON ((701425.4939791322 3049686.341223454, 701434.4012121838 3049684.138231173, 701438.1368478546 3049699.0299930484, 701429.2197486629 3049701.2328192866, 701425.4939791322 3049686.341223454))","[(701425.4939791322, 3049686.341223454), (701434.4012121838, 3049684.138231173), (701438.1368478546, 3049699.0299930484), (701429.2197486629, 3049701.2328192866), (701425.4939791322, 3049686.341223454)]",POINT (701431.8133920222 3049692.686824747)
way/1061112939,way/1061112939,"POLYGON ((701439.1935204745 3049727.2225700207, 701453.1529091228 3049723.56219933, 701456.5193933396 3049736.275449983, 701442.5600175328 3049739.935816072, 701439.1935204745 3049727.2225700207))","[(701439.1935204745, 3049727.2225700207), (701453.1529091228, 3049723.56219933), (701456.5193933396, 3049736.275449983), (701442.5600175328, 3049739.935816072), (701439.1935204745, 3049727.2225700207)]",POINT (701447.856459959 3049731.749007826)
way/1061112940,way/1061112940,"POLYGON ((701478.8054942612 3049747.050529598, 701487.0557664514 3049744.548568613, 701488.4435913432 3049749.0493256603, 701480.1931390897 3049751.562366406, 701478.8054942612 3049747.050529598))","[(701478.8054942612, 3049747.050529598), (701487.0557664514, 3049744.548568613), (701488.4435913432, 3049749.0493256603), (701480.1931390897, 3049751.562366406), (701478.8054942612, 3049747.050529598)]",POINT (701483.62300569 3049748.053314557)
way/1061112941,way/1061112941,"POLYGON ((701471.0791141756 3049745.936709297, 701476.0508102822 3049743.9681450534, 701479.105887021 3049751.599863669, 701474.1341933132 3049753.5684265313, 701471.0791141756 3049745.936709297))","[(701471.0791141756, 3049745.936709297), (701476.0508102822, 3049743.9681450534), (701479.105887021, 3049751.599863669), (701474.1341933132, 3049753.5684265313), (701471.0791141756, 3049745.936709297)]",POINT (701475.0925010878 3049748.768285803)
way/1061112942,way/1061112942,"POLYGON ((701474.1304339981 3049757.3922960814, 701480.6178856912 3049755.7590669063, 701481.9256212066 3049760.9235346196, 701475.4383546095 3049762.545682108, 701474.1304339981 3049757.3922960814))","[(701474.1304339981, 3049757.3922960814), (701480.6178856912, 3049755.7590669063), (701481.9256212066, 3049760.9235346196), (701475.4383546095, 3049762.545682108), (701474.1304339981, 3049757.3922960814)]",POINT (701478.0291138284 3049759.154685568)
way/1061112943,way/1061112943,"POLYGON ((701499.187182294 3049748.7054915787, 701506.635530663 3049747.5093031, 701507.3528892014 3049751.932506429, 701499.9045433813 3049753.1286943187, 701499.187182294 3049748.7054915787))","[(701499.187182294, 3049748.7054915787), (701506.635530663, 3049747.5093031), (701507.3528892014, 3049751.932506429), (701499.9045433813, 3049753.1286943187), (701499.187182294, 3049748.7054915787)]",POINT (701503.2700363888 3049750.3189987256)
way/1061112944,way/1061112944,"POLYGON ((701514.3271537075 3049738.1483234647, 701524.6361895681 3049736.0017608586, 701527.0918090155 3049747.635968464, 701516.7827821727 3049749.782528464, 701514.3271537075 3049738.1483234647))","[(701514.3271537075, 3049738.1483234647), (701524.6361895681, 3049736.0017608586), (701527.0918090155, 3049747.635968464), (701516.7827821727, 3049749.782528464), (701514.3271537075, 3049738.1483234647)]",POINT (701520.7094834857 3049742.8921444397)
way/1061112945,way/1061112945,"POLYGON ((701509.2482959835 3049760.997101842, 701517.8239308693 3049759.1323059625, 701520.2321702272 3049770.0452801823, 701511.6466665438 3049771.9099111385, 701509.2482959835 3049760.997101842))","[(701509.2482959835, 3049760.997101842), (701517.8239308693, 3049759.1323059625), (701520.2321702272, 3049770.0452801823), (701511.6466665438, 3049771.9099111385), (701509.2482959835, 3049760.997101842)]",POINT (701514.7381293399 3049765.522112891)
way/1061112946,way/1061112946,"POLYGON ((701485.0766093459 3049772.9238775526, 701497.3775967889 3049770.9874725356, 701498.2090932238 3049776.2770981267, 701485.9082934833 3049778.2024211558, 701485.0766093459 3049772.9238775526))","[(701485.0766093459, 3049772.9238775526), (701497.3775967889, 3049770.9874725356), (701498.2090932238, 3049776.2770981267), (701485.9082934833, 3049778.2024211558), (701485.0766093459, 3049772.9238775526)]",POINT (701491.6449800108 3049774.5973214116)
way/1061112947,way/1061112947,"POLYGON ((701484.6583925653 3049765.934151455, 701495.0709290353 3049764.6981488243, 701495.713873716 3049770.040085089, 701485.3013416333 3049771.2760869088, 701484.6583925653 3049765.934151455))","[(701484.6583925653, 3049765.934151455), (701495.0709290353, 3049764.6981488243), (701495.713873716, 3049770.040085089), (701485.3013416333, 3049771.2760869088), (701484.6583925653, 3049765.934151455)]",POINT (701490.1861342612 3049767.987117875)
way/1061112948,way/1061112948,"POLYGON ((701476.9914622408 3049764.810222561, 701483.2371667929 3049764.6582474285, 701483.4315535431 3049772.641831165, 701477.195728836 3049772.793968743, 701476.9914622408 3049764.810222561))","[(701476.9914622408, 3049764.810222561), (701483.2371667929, 3049764.6582474285), (701483.4315535431, 3049772.641831165), (701477.195728836, 3049772.793968743), (701476.9914622408, 3049764.810222561)]",POINT (701480.2139253367 3049768.7250159318)
way/1061112949,way/1061112949,"POLYGON ((701462.304947831 3049751.4559390913, 701471.3421726217 3049749.1553644603, 701473.2736008825 3049756.6355540263, 701464.2363810088 3049758.936126941, 701462.304947831 3049751.4559390913))","[(701462.304947831, 3049751.4559390913), (701471.3421726217, 3049749.1553644603), (701473.2736008825, 3049756.6355540263), (701464.2363810088, 3049758.936126941), (701462.304947831, 3049751.4559390913)]",POINT (701467.7892755404 3049754.045745772)
way/1061112950,way/1061112950,"POLYGON ((701456.2312093242 3049738.177123758, 701463.7375342199 3049737.059451603, 701464.6998350892 3049743.4041959117, 701457.1935138985 3049744.521867255, 701456.2312093242 3049738.177123758))","[(701456.2312093242, 3049738.177123758), (701463.7375342199, 3049737.059451603), (701464.6998350892, 3049743.4041959117), (701457.1935138985, 3049744.521867255), (701456.2312093242, 3049738.177123758)]",POINT (701460.465523118 3049740.7906593643)
way/1061112951,way/1061112951,"POLYGON ((701449.9920952069 3049739.1272600344, 701454.8078132751 3049738.2312507285, 701455.9623248051 3049744.3020655243, 701451.1464263347 3049745.20915509, 701449.9920952069 3049739.1272600344))","[(701449.9920952069, 3049739.1272600344), (701454.8078132751, 3049738.2312507285), (701455.9623248051, 3049744.3020655243), (701451.1464263347, 3049745.20915509), (701449.9920952069, 3049739.1272600344)]",POINT (701452.9765044767 3049741.717796791)
way/1061112952,way/1061112952,"POLYGON ((701482.5845193107 3049714.9585455493, 701488.028662773 3049714.893112897, 701488.172270701 3049725.9571723486, 701482.727949494 3049726.0336854886, 701482.5845193107 3049714.9585455493))","[(701482.5845193107, 3049714.9585455493), (701488.028662773, 3049714.893112897), (701488.172270701, 3049725.9571723486), (701482.727949494, 3049726.0336854886), (701482.5845193107, 3049714.9585455493)]",POINT (701485.3778973152 3049720.4606894385)
way/1061112953,way/1061112953,"POLYGON ((701471.9819928136 3049719.328162301, 701477.848199507 3049717.6292709806, 701479.9804349854 3049724.9132617316, 701474.1142313135 3049726.6121518505, 701471.9819928136 3049719.328162301))","[(701471.9819928136, 3049719.328162301), (701477.848199507, 3049717.6292709806), (701479.9804349854, 3049724.9132617316), (701474.1142313135, 3049726.6121518505), (701471.9819928136, 3049719.328162301)]",POINT (701475.981214581 3049722.120711388)
way/1061112954,way/1061112954,"POLYGON ((701470.6227409693 3049708.8980146754, 701479.129442683 3049706.4224410197, 701481.7019167468 3049715.1656741244, 701473.1952202868 3049717.6412456827, 701470.6227409693 3049708.8980146754))","[(701470.6227409693, 3049708.8980146754), (701479.129442683, 3049706.4224410197), (701481.7019167468, 3049715.1656741244), (701473.1952202868, 3049717.6412456827), (701470.6227409693, 3049708.8980146754)]",POINT (701476.1623300777 3049712.031843399)
way/1061112955,way/1061112955,"POLYGON ((701503.5768407397 3049674.782002516, 701515.5247620996 3049672.0971690924, 701516.7041091357 3049677.259523716, 701504.7561923614 3049679.9443557155, 701503.5768407397 3049674.782002516))","[(701503.5768407397, 3049674.782002516), (701515.5247620996, 3049672.0971690924), (701516.7041091357, 3049677.259523716), (701504.7561923614, 3049679.9443557155), (701503.5768407397, 3049674.782002516)]",POINT (701510.1404761178 3049676.020762576)
way/1061112956,way/1061112956,"POLYGON ((701494.3015584457 3049683.130420956, 701501.6524420197 3049680.6579759265, 701503.2355963157 3049685.2949604676, 701495.8847150455 3049687.7674044105, 701494.3015584457 3049683.130420956))","[(701494.3015584457, 3049683.130420956), (701501.6524420197, 3049680.6579759265), (701503.2355963157, 3049685.2949604676), (701495.8847150455, 3049687.7674044105), (701494.3015584457, 3049683.130420956)]",POINT (701498.7685779505 3049684.2126903017)
way/1061112957,way/1061112957,"POLYGON ((701498.6412994129 3049657.177057497, 701505.7125921925 3049656.085487263, 701506.910099367 3049663.742008336, 701499.8388107843 3049664.833577627, 701498.6412994129 3049657.177057497))","[(701498.6412994129, 3049657.177057497), (701505.7125921925, 3049656.085487263), (701506.910099367, 3049663.742008336), (701499.8388107843, 3049664.833577627), (701498.6412994129, 3049657.177057497)]",POINT (701502.7757004015 3049660.459532295)
way/1061112958,way/1061112958,"POLYGON ((701490.2744409244 3049658.358114044, 701497.4810716694 3049657.4461118397, 701498.4172323032 3049664.77689156, 701491.2106057112 3049665.6888929643, 701490.2744409244 3049658.358114044))","[(701490.2744409244, 3049658.358114044), (701497.4810716694, 3049657.4461118397), (701498.4172323032, 3049664.77689156), (701491.2106057112, 3049665.6888929643), (701490.2744409244, 3049658.358114044)]",POINT (701494.3458376289 3049661.5675022444)
way/1061112959,way/1061112959,"POLYGON ((701500.8661202835 3049666.635014207, 701515.2941398062 3049662.117892132, 701517.6227876933 3049669.4716311023, 701503.1947755127 3049673.98875, 701500.8661202835 3049666.635014207))","[(701500.8661202835, 3049666.635014207), (701515.2941398062, 3049662.117892132), (701517.6227876933, 3049669.4716311023), (701503.1947755127, 3049673.98875), (701500.8661202835, 3049666.635014207)]",POINT (701509.2444558525 3049668.053321497)
way/1061112960,way/1061112960,"POLYGON ((701491.7023302707 3049671.815289016, 701499.295891541 3049668.404714402, 701501.5363480884 3049673.318546675, 701493.9427890062 3049676.729119773, 701491.7023302707 3049671.815289016))","[(701491.7023302707, 3049671.815289016), (701499.295891541, 3049668.404714402), (701501.5363480884, 3049673.318546675), (701493.9427890062, 3049676.729119773), (701491.7023302707, 3049671.815289016)]",POINT (701496.6193397249 3049672.566917312)
way/1061112961,way/1061112961,"POLYGON ((701461.5707738006 3049651.556112128, 701469.4588413483 3049650.6553245382, 701469.9159655964 3049654.686299315, 701462.0377764449 3049655.587249232, 701461.5707738006 3049651.556112128))","[(701461.5707738006, 3049651.556112128), (701469.4588413483, 3049650.6553245382), (701469.9159655964, 3049654.686299315), (701462.0377764449, 3049655.587249232), (701461.5707738006, 3049651.556112128)]",POINT (701465.7455840564 3049653.1208553193)
way/1061112962,way/1061112962,"POLYGON ((701449.2478727126 3049651.818538177, 701455.9338478709 3049651.9287293907, 701455.8427174708 3049657.458071906, 701449.1567453411 3049657.3478805576, 701449.2478727126 3049651.818538177))","[(701449.2478727126, 3049651.818538177), (701455.9338478709, 3049651.9287293907), (701455.8427174708, 3049657.458071906), (701449.1567453411, 3049657.3478805576), (701449.2478727126, 3049651.818538177)]",POINT (701452.5452958709 3049654.6383047993)
way/1061112963,way/1061112963,"POLYGON ((701463.0478330711 3049670.4230139195, 701469.7436343865 3049668.737790455, 701471.3676240837 3049675.0934408093, 701464.6619500029 3049676.7785004266, 701463.0478330711 3049670.4230139195))","[(701463.0478330711, 3049670.4230139195), (701469.7436343865, 3049668.737790455), (701471.3676240837, 3049675.0934408093), (701464.6619500029, 3049676.7785004266), (701463.0478330711, 3049670.4230139195)]",POINT (701467.2056649552 3049672.75886171)
way/1061112964,way/1061112964,"POLYGON ((701458.9716212517 3049684.5875034397, 701466.7425913502 3049682.399058245, 701467.7417773894 3049685.9069424113, 701459.9708092316 3049688.0953868562, 701458.9716212517 3049684.5875034397))","[(701458.9716212517, 3049684.5875034397), (701466.7425913502, 3049682.399058245), (701467.7417773894, 3049685.9069424113), (701459.9708092316, 3049688.0953868562), (701458.9716212517, 3049684.5875034397)]",POINT (701463.3566998189 3049685.247222653)
way/1061112965,way/1061112965,"POLYGON ((701467.9957567687 3049683.6832731585, 701474.0329740099 3049681.7987718955, 701475.7326524736 3049687.1581235556, 701469.6952548311 3049689.053704696, 701467.9957567687 3049683.6832731585))","[(701467.9957567687, 3049683.6832731585), (701474.0329740099, 3049681.7987718955), (701475.7326524736, 3049687.1581235556), (701469.6952548311, 3049689.053704696), (701467.9957567687, 3049683.6832731585)]",POINT (701471.8632978073 3049685.4240113827)
way/1061112966,way/1061112966,"POLYGON ((701476.0603510854 3049736.797045308, 701487.387477404 3049733.4147572196, 701490.0191931068 3049742.158969856, 701478.7019495503 3049745.5414178874, 701476.0603510854 3049736.797045308))","[(701476.0603510854, 3049736.797045308), (701487.387477404, 3049733.4147572196), (701490.0191931068, 3049742.158969856), (701478.7019495503, 3049745.5414178874), (701476.0603510854, 3049736.797045308)]",POINT (701483.0417596367 3049739.4775589565)
way/1061112967,way/1061112967,"POLYGON ((701472.3249993904 3049698.5183295854, 701479.2413565457 3049697.2357666455, 701480.8207564717 3049705.696617422, 701473.9044037813 3049706.9791792035, 701472.3249993904 3049698.5183295854))","[(701472.3249993904, 3049698.5183295854), (701479.2413565457, 3049697.2357666455), (701480.8207564717, 3049705.696617422), (701473.9044037813, 3049706.9791792035), (701472.3249993904, 3049698.5183295854)]",POINT (701476.5728789831 3049702.107472749)
way/1061112968,way/1061112968,"POLYGON ((701436.0316293184 3049705.6899481034, 701462.7633506305 3049698.471568615, 701465.5116211909 3049708.53667381, 701438.7897950532 3049715.755208907, 701436.0316293184 3049705.6899481034))","[(701436.0316293184, 3049705.6899481034), (701462.7633506305, 3049698.471568615), (701465.5116211909, 3049708.53667381), (701438.7897950532, 3049715.755208907), (701436.0316293184, 3049705.6899481034)]",POINT (701450.7734375298 3049707.11321932)
way/1061112969,way/1061112969,"POLYGON ((701493.5470428921 3049704.9310193453, 701507.5509470473 3049702.767762614, 701510.0710513152 3049718.880907579, 701496.0671646617 3049721.044160379, 701493.5470428921 3049704.9310193453))","[(701493.5470428921, 3049704.9310193453), (701507.5509470473, 3049702.767762614), (701510.0710513152, 3049718.880907579), (701496.0671646617, 3049721.044160379), (701493.5470428921, 3049704.9310193453)]",POINT (701501.8090513005 3049711.9059607694)
way/1061113199,way/1061113199,"POLYGON ((701454.5330404761 3049579.882746623, 701468.9154384413 3049576.3401913755, 701472.6402890575 3049591.2872037506, 701458.2677827679 3049594.8299164516, 701454.5330404761 3049579.882746623))","[(701454.5330404761, 3049579.882746623), (701468.9154384413, 3049576.3401913755), (701472.6402890575, 3049591.2872037506), (701458.2677827679, 3049594.8299164516), (701454.5330404761, 3049579.882746623)]",POINT (701463.5887410875 3049585.584258711)
way/1061113200,way/1061113200,"POLYGON ((701471.4202766395 3049576.603153019, 701478.5903711502 3049575.5131922974, 701479.9108289222 3049584.102778505, 701472.7308632544 3049585.1925753905, 701471.4202766395 3049576.603153019))","[(701471.4202766395, 3049576.603153019), (701478.5903711502, 3049575.5131922974), (701479.9108289222, 3049584.102778505), (701472.7308632544, 3049585.1925753905), (701471.4202766395, 3049576.603153019)]",POINT (701475.6633451562 3049580.3538675425)
way/1061113201,way/1061113201,"POLYGON ((701086.4146951413 3049492.3109842674, 701093.7489677728 3049490.248121008, 701095.0654697801 3049494.891734982, 701087.7313818561 3049496.9435164793, 701086.4146951413 3049492.3109842674))","[(701086.4146951413, 3049492.3109842674), (701093.7489677728, 3049490.248121008), (701095.0654697801, 3049494.891734982), (701087.7313818561, 3049496.9435164793), (701086.4146951413, 3049492.3109842674)]",POINT (701090.7414287602 3049493.5980489724)
way/1061113202,way/1061113202,"POLYGON ((701087.549950109 3049500.1659259987, 701099.2117151779 3049494.461172124, 701104.2122476666 3049504.552135434, 701092.5503067857 3049510.2679650034, 701087.549950109 3049500.1659259987))","[(701087.549950109, 3049500.1659259987), (701099.2117151779, 3049494.461172124), (701104.2122476666, 3049504.552135434), (701092.5503067857, 3049510.2679650034), (701087.549950109, 3049500.1659259987)]",POINT (701095.8803664106 3049502.3625452234)
way/1061113203,way/1061113203,"POLYGON ((701120.8200632914 3049587.3001614823, 701125.5062944622 3049585.869865673, 701127.4576560284 3049592.153254764, 701122.771244589 3049593.5946305376, 701120.8200632914 3049587.3001614823))","[(701120.8200632914, 3049587.3001614823), (701125.5062944622, 3049585.869865673), (701127.4576560284, 3049592.153254764), (701122.771244589, 3049593.5946305376), (701120.8200632914, 3049587.3001614823)]",POINT (701124.1383040572 3049589.7300391495)
way/1061113204,way/1061113204,"POLYGON ((701141.1052696382 3049614.645242333, 701145.8542429549 3049613.6039215173, 701146.7562555347 3049617.6200289726, 701151.4457906208 3049616.588816109, 701153.4424342795 3049625.5219927593, 701144.0035689056 3049627.616685758, 701141.1052696382 3049614.645242333))","[(701141.1052696382, 3049614.645242333), (701145.8542429549, 3049613.6039215173), (701146.7562555347, 3049617.6200289726), (701151.4457906208, 3049616.588816109), (701153.4424342795, 3049625.5219927593), (701144.0035689056, 3049627.616685758), (701141.1052696382, 3049614.645242333)]",POINT (701147.0228931776 3049620.9987385958)
way/1061113205,way/1061113205,"POLYGON ((701146.3774246251 3049612.4265605323, 701151.3169882982 3049611.8095637476, 701151.7280926867 3049615.041724832, 701146.7883479276 3049615.66980221, 701146.3774246251 3049612.4265605323))","[(701146.3774246251, 3049612.4265605323), (701151.3169882982, 3049611.8095637476), (701151.7280926867, 3049615.041724832), (701146.7883479276, 3049615.66980221), (701146.3774246251, 3049612.4265605323)]",POINT (701149.0513404853 3049613.7371725775)
way/1061113206,way/1061113206,"POLYGON ((701158.7195016204 3049615.2011136296, 701168.2500266704 3049613.540209164, 701169.704368277 3049621.8105180664, 701160.174031633 3049623.4603402046, 701158.7195016204 3049615.2011136296))","[(701158.7195016204, 3049615.2011136296), (701168.2500266704, 3049613.540209164), (701169.704368277, 3049621.8105180664), (701160.174031633, 3049623.4603402046), (701158.7195016204, 3049615.2011136296)]",POINT (701164.2129859765 3049618.502716337)
way/1061113207,way/1061113207,"POLYGON ((701200.0208210732 3049734.0900104027, 701207.6666252015 3049732.298364579, 701210.1420599576 3049742.7468405124, 701202.4960793277 3049744.5495652766, 701200.0208210732 3049734.0900104027))","[(701200.0208210732, 3049734.0900104027), (701207.6666252015, 3049732.298364579), (701210.1420599576, 3049742.7468405124), (701202.4960793277, 3049744.5495652766), (701200.0208210732, 3049734.0900104027)]",POINT (701205.0808306938 3049738.4216471706)
way/1061113208,way/1061113208,"POLYGON ((701187.790670797 3049720.3220792455, 701205.44608079 3049716.567093665, 701207.6568813454 3049726.889290031, 701190.0016674123 3049730.633190773, 701187.790670797 3049720.3220792455))","[(701187.790670797, 3049720.3220792455), (701205.44608079, 3049716.567093665), (701207.6568813454, 3049726.889290031), (701190.0016674123, 3049730.633190773), (701187.790670797, 3049720.3220792455)]",POINT (701197.7253057534 3049723.6024737577)
way/1061113209,way/1061113209,"POLYGON ((701436.4457697469 3049536.091627818, 701448.1553494144 3049534.688519376, 701451.3049626112 3049560.5658062394, 701439.5952242241 3049561.9799910784, 701436.4457697469 3049536.091627818))","[(701436.4457697469, 3049536.091627818), (701448.1553494144, 3049534.688519376), (701451.3049626112, 3049560.5658062394), (701439.5952242241, 3049561.9799910784), (701436.4457697469, 3049536.091627818)]",POINT (701443.8749489242 3049548.3318090523)
way/1061113210,way/1061113210,"POLYGON ((701371.1017240281 3049570.073219554, 701381.2572121546 3049567.059457974, 701385.9116231616 3049582.5537743773, 701375.7462701525 3049585.567368746, 701371.1017240281 3049570.073219554))","[(701371.1017240281, 3049570.073219554), (701381.2572121546, 3049567.059457974), (701385.9116231616, 3049582.5537743773), (701375.7462701525, 3049585.567368746), (701371.1017240281, 3049570.073219554)]",POINT (701378.5047062755 3049576.314554436)
way/1061113211,way/1061113211,"POLYGON ((701361.2703986444 3049575.597278929, 701366.2732472422 3049574.139036853, 701365.7773854862 3049572.4572071237, 701370.8696671699 3049570.9671885045, 701375.0803654703 3049585.2127991375, 701364.9753688064 3049588.1608933085, 701361.2703986444 3049575.597278929))","[(701361.2703986444, 3049575.597278929), (701366.2732472422, 3049574.139036853), (701365.7773854862, 3049572.4572071237), (701370.8696671699, 3049570.9671885045), (701375.0803654703, 3049585.2127991375), (701364.9753688064, 3049588.1608933085), (701361.2703986444, 3049575.597278929)]",POINT (701368.1989908443 3049579.9096974046)
way/1061113212,way/1061113212,"POLYGON ((701379.4639964289 3049609.348055916, 701387.3820383435 3049607.2284840792, 701390.2502034829 3049617.8164810715, 701382.3321676074 3049619.936050694, 701379.4639964289 3049609.348055916))","[(701379.4639964289, 3049609.348055916), (701387.3820383435, 3049607.2284840792), (701390.2502034829, 3049617.8164810715), (701382.3321676074, 3049619.936050694), (701379.4639964289, 3049609.348055916)]",POINT (701384.8571013135 3049613.582267241)
way/1061113213,way/1061113213,"POLYGON ((701442.1206121582 3049637.7243363904, 701452.4600287575 3049633.7382883513, 701456.2134626427 3049643.354432825, 701445.8740524041 3049647.340477323, 701442.1206121582 3049637.7243363904))","[(701442.1206121582, 3049637.7243363904), (701452.4600287575, 3049633.7382883513), (701456.2134626427, 3049643.354432825), (701445.8740524041, 3049647.340477323), (701442.1206121582, 3049637.7243363904)]",POINT (701449.1670388718 3049640.5393831683)
way/1061113214,way/1061113214,"POLYGON ((701436.9100606036 3049684.755936914, 701443.1786309103 3049683.2188330586, 701446.6519771423 3049697.2417348437, 701440.3932891265 3049698.7789992937, 701436.9100606036 3049684.755936914))","[(701436.9100606036, 3049684.755936914), (701443.1786309103, 3049683.2188330586), (701446.6519771423, 3049697.2417348437), (701440.3932891265, 3049698.7789992937), (701436.9100606036, 3049684.755936914)]",POINT (701441.78296938 3049690.9971673884)
way/1061113215,way/1061113215,"POLYGON ((701422.3237359071 3049661.7160759685, 701436.0979230745 3049657.908538841, 701438.9056651994 3049667.963531319, 701425.1313053375 3049671.7821455463, 701422.3237359071 3049661.7160759685))","[(701422.3237359071, 3049661.7160759685), (701436.0979230745, 3049657.908538841), (701438.9056651994, 3049667.963531319), (701425.1313053375, 3049671.7821455463), (701422.3237359071, 3049661.7160759685)]",POINT (701430.6135407053 3049664.8430807106)
way/1061113216,way/1061113216,"POLYGON ((701426.7678088302 3049673.1835113224, 701438.8301723781 3049669.5472785616, 701441.1544805086 3049677.166940659, 701429.0921233927 3049680.8031707495, 701426.7678088302 3049673.1835113224))","[(701426.7678088302, 3049673.1835113224), (701438.8301723781, 3049669.5472785616), (701441.1544805086, 3049677.166940659), (701429.0921233927, 3049680.8031707495), (701426.7678088302, 3049673.1835113224)]",POINT (701433.9611462591 3049675.175224947)
way/1061113217,way/1061113217,"POLYGON ((701455.6014679619 3049664.3039192576, 701467.8423606346 3049661.2248490443, 701469.4665353019 3049667.569418118, 701457.2155897924 3049670.659404448, 701455.6014679619 3049664.3039192576))","[(701455.6014679619, 3049664.3039192576), (701467.8423606346, 3049661.2248490443), (701469.4665353019, 3049667.569418118), (701457.2155897924, 3049670.659404448), (701455.6014679619, 3049664.3039192576)]",POINT (701462.5303552692 3049665.940237817)
way/1061113218,way/1061113218,"POLYGON ((701444.0273791028 3049667.0836424157, 701452.6465862042 3049664.975670077, 701455.0634785562 3049674.7692971947, 701446.4442776458 3049676.877267465, 701444.0273791028 3049667.0836424157))","[(701444.0273791028, 3049667.0836424157), (701452.6465862042, 3049664.975670077), (701455.0634785562, 3049674.7692971947), (701446.4442776458, 3049676.877267465), (701444.0273791028, 3049667.0836424157)]",POINT (701449.5454302679 3049670.92646868)
way/1061113219,way/1061113219,"POLYGON ((701442.5711559182 3049678.719859934, 701452.0424185582 3049676.4596720845, 701453.586313217 3049682.880502607, 701444.1249309147 3049685.140851754, 701442.5711559182 3049678.719859934))","[(701442.5711559182, 3049678.719859934), (701452.0424185582, 3049676.4596720845), (701453.586313217, 3049682.880502607), (701444.1249309147, 3049685.140851754), (701442.5711559182, 3049678.719859934)]",POINT (701448.0807849851 3049680.7997655193)
way/1061126612,way/1061126612,"POLYGON ((701839.1729476444 3049489.2328708055, 701845.7313765759 3049488.099767518, 701846.8242804916 3049494.30261948, 701840.2656717224 3049495.4468028545, 701839.1729476444 3049489.2328708055))","[(701839.1729476444, 3049489.2328708055), (701845.7313765759, 3049488.099767518), (701846.8242804916, 3049494.30261948), (701840.2656717224, 3049495.4468028545), (701839.1729476444, 3049489.2328708055)]",POINT (701842.9976539883 3049491.770842079)
way/1061126613,way/1061126613,"POLYGON ((701801.9714218839 3049528.0218617534, 701813.7997873147 3049523.6173287034, 701816.8373511793 3049531.7032911624, 701805.0188679667 3049536.107983954, 701801.9714218839 3049528.0218617534))","[(701801.9714218839, 3049528.0218617534), (701813.7997873147, 3049523.6173287034), (701816.8373511793, 3049531.7032911624), (701805.0188679667, 3049536.107983954), (701801.9714218839, 3049528.0218617534)]",POINT (701809.4062618463 3049529.8622783604)
way/1061126614,way/1061126614,"POLYGON ((701809.1303955041 3049535.388906531, 701821.2376571288 3049532.041953987, 701822.8602154001 3049537.8766964013, 701810.7630177622 3049541.212729229, 701809.1303955041 3049535.388906531))","[(701809.1303955041, 3049535.388906531), (701821.2376571288, 3049532.041953987), (701822.8602154001, 3049537.8766964013), (701810.7630177622, 3049541.212729229), (701809.1303955041, 3049535.388906531)]",POINT (701815.9989926654 3049536.629221818)
way/1061126615,way/1061126615,"POLYGON ((701808.9977653655 3049543.4225295386, 701820.9652851783 3049541.359000376, 701823.383544722 3049555.2426939043, 701811.4259136526 3049557.3063829863, 701808.9977653655 3049543.4225295386))","[(701808.9977653655, 3049543.4225295386), (701820.9652851783, 3049541.359000376), (701823.383544722, 3049555.2426939043), (701811.4259136526, 3049557.3063829863), (701808.9977653655, 3049543.4225295386)]",POINT (701816.1928355885 3049549.331748304)
way/1061126616,way/1061126616,"POLYGON ((701815.9141763402 3049558.3004456856, 701822.852060922 3049556.918668644, 701824.4398528046 3049564.858775154, 701817.5021553382 3049566.2294701864, 701815.9141763402 3049558.3004456856))","[(701815.9141763402, 3049558.3004456856), (701822.852060922, 3049556.918668644), (701824.4398528046, 3049564.858775154), (701817.5021553382, 3049566.2294701864), (701815.9141763402, 3049558.3004456856)]",POINT (701820.1777912882 3049561.5764659224)
way/1061126617,way/1061126617,"POLYGON ((701833.9867744077 3049570.5915986793, 701841.6002552223 3049567.7800831227, 701843.6344823369 3049573.211523635, 701836.0210042195 3049576.023037769, 701833.9867744077 3049570.5915986793))","[(701833.9867744077, 3049570.5915986793), (701841.6002552223, 3049567.7800831227), (701843.6344823369, 3049573.211523635), (701836.0210042195, 3049576.023037769), (701833.9867744077, 3049570.5915986793)]",POINT (701838.8106290272 3049571.901560617)
way/1061126618,way/1061126618,"POLYGON ((701836.9545803951 3049559.5678043277, 701845.6386956413 3049557.128653095, 701846.7584919157 3049561.1040898007, 701838.0842551073 3049563.5434031645, 701836.9545803951 3049559.5678043277))","[(701836.9545803951, 3049559.5678043277), (701845.6386956413, 3049557.128653095), (701846.7584919157, 3049561.1040898007), (701838.0842551073, 3049563.5434031645), (701836.9545803951, 3049559.5678043277)]",POINT (701841.8584121933 3049560.3357790974)
way/1061126619,way/1061126619,"POLYGON ((701834.1476501959 3049553.070638161, 701846.5349031601 3049550.116270324, 701847.6537805147 3049554.745640937, 701835.2665317742 3049557.7000073898, 701834.1476501959 3049553.070638161))","[(701834.1476501959, 3049553.070638161), (701846.5349031601, 3049550.116270324), (701847.6537805147, 3049554.745640937), (701835.2665317742, 3049557.7000073898), (701834.1476501959, 3049553.070638161)]",POINT (701840.9007164582 3049553.9081390505)
